>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from observation
Created Branches
Searching for crossing at nll = -20984.4 in the interval -2.76895, 20
      r      lvl-here  lvl-there   stepping
-11.470628    +0.17805  +0.18422    -0.086155
-11.556784    +0.17171  +0.17805    -0.086155
-11.642939    +0.16521  +0.17171    -0.086155
-11.729094    +0.15855  +0.16521    -0.086155
-11.815249    +0.15296  +0.15855    -0.086155
-11.901405    +0.14715  +0.15296    -0.086155
-11.987560    +0.14119  +0.14715    -0.086155
-12.073715    +0.13506  +0.14119    -0.086155
-12.159871    +0.12877  +0.13506    -0.086155
-12.246026    +0.12231  +0.12877    -0.086155
-12.332181    +0.11570  +0.12231    -0.086155
-12.418336    +0.10892  +0.11570    -0.086155
-12.504492    +0.10198  +0.10892    -0.086155
-12.590647    +0.09558  +0.10198    -0.086155
-12.676802    +0.08901  +0.09558    -0.086155
-12.762957    +0.08228  +0.08901    -0.086155
-12.849113    +0.07538  +0.08228    -0.086155
-12.935268    +0.06832  +0.07538    -0.086155
-13.021423    +0.06110  +0.06832    -0.086155
-13.107578    +0.05596  +0.06110    -0.086155
-13.193734    +0.04907  +0.05596    -0.086155
-13.279889    +0.04202  +0.04907    -0.086155
-13.366044    +0.03481  +0.04202    -0.086155
-13.452199    +0.02743  +0.03481    -0.086155
-13.538355    +0.01989  +0.02743    -0.086155
-13.624510    +0.01256  +0.01989    -0.086155
-13.710665    +0.00539  +0.01256    -0.086155
-13.796821    -0.00195  +0.00539    -0.086155
-13.736512    +0.00320  -0.00195    -0.025847
-13.762358    +0.00101  +0.00320    -0.025847
-13.788205    -0.00121  +0.00101    -0.025847
-13.770112    +0.00034  -0.00121    -0.007754

 --- MaxLikelihoodFit ---
Best fit r: -2.76895  -11.0009/+11.6805  (68% CL)
nll S+B -> -62.7709  nll B -> -63.5412
Done in 3.87 min (cpu), 3.88 min (real)
>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from expected outcome
Created Branches
Searching for crossing at nll = -25632.3 in the interval 0.0197625, 20
      r      lvl-here  lvl-there   stepping
0.119664    +0.49437  +0.49447    0.099901
0.219565    +0.49407  +0.49437    0.099901
0.319466    +0.49356  +0.49407    0.099901
0.419367    +0.49286  +0.49356    0.099901
0.519268    +0.49196  +0.49286    0.099901
0.619170    +0.49139  +0.49196    0.099901
0.719071    +0.49053  +0.49139    0.099901
0.818972    +0.48948  +0.49053    0.099901
0.918873    +0.48823  +0.48948    0.099901
1.018774    +0.48678  +0.48823    0.099901
1.118676    +0.48513  +0.48678    0.099901
1.218577    +0.48329  +0.48513    0.099901
1.318478    +0.48125  +0.48329    0.099901
1.418379    +0.47956  +0.48125    0.099901
1.518280    +0.47790  +0.47956    0.099901
1.618181    +0.47604  +0.47790    0.099901
1.718083    +0.47399  +0.47604    0.099901
1.817984    +0.47174  +0.47399    0.099901
1.917885    +0.46930  +0.47174    0.099901
2.017786    +0.46667  +0.46930    0.099901
2.117687    +0.46385  +0.46667    0.099901
2.217589    +0.46084  +0.46385    0.099901
2.317490    +0.45838  +0.46084    0.099901
2.417391    +0.45573  +0.45838    0.099901
2.517292    +0.45289  +0.45573    0.099901
2.617193    +0.44986  +0.45289    0.099901
2.717094    +0.44664  +0.44986    0.099901
2.816996    +0.44323  +0.44664    0.099901
2.916897    +0.43963  +0.44323    0.099901
3.016798    +0.43585  +0.43963    0.099901
3.116699    +0.43196  +0.43585    0.099901
3.216600    +0.42900  +0.43196    0.099901
3.316502    +0.42539  +0.42900    0.099901
3.416403    +0.42158  +0.42539    0.099901
3.516304    +0.41759  +0.42158    0.099901
3.616205    +0.41341  +0.41759    0.099901
3.716106    +0.40905  +0.41341    0.099901
3.816008    +0.40450  +0.40905    0.099901
3.915909    +0.40045  +0.40450    0.099901
4.015810    +0.39633  +0.40045    0.099901
4.115711    +0.39202  +0.39633    0.099901
4.215612    +0.38753  +0.39202    0.099901
4.315513    +0.38286  +0.38753    0.099901
4.415415    +0.37800  +0.38286    0.099901
4.515316    +0.37296  +0.37800    0.099901
4.615217    +0.36774  +0.37296    0.099901
4.715118    +0.36234  +0.36774    0.099901
4.815019    +0.35675  +0.36234    0.099901
4.914921    +0.35103  +0.35675    0.099901
5.014822    +0.34613  +0.35103    0.099901
5.114723    +0.34105  +0.34613    0.099901
5.214624    +0.33579  +0.34105    0.099901
5.314525    +0.33034  +0.33579    0.099901
5.414426    +0.32472  +0.33034    0.099901
5.514328    +0.31892  +0.32472    0.099901
5.614229    +0.31293  +0.31892    0.099901
5.714130    +0.30677  +0.31293    0.099901
5.814031    +0.30043  +0.30677    0.099901
5.913932    +0.29391  +0.30043    0.099901
6.013834    +0.28721  +0.29391    0.099901
6.113735    +0.28066  +0.28721    0.099901
6.213636    +0.27482  +0.28066    0.099901
6.313537    +0.26837  +0.27482    0.099901
6.413438    +0.26175  +0.26837    0.099901
6.513340    +0.25495  +0.26175    0.099901
6.613241    +0.24797  +0.25495    0.099901
6.713142    +0.24082  +0.24797    0.099901
6.813043    +0.23349  +0.24082    0.099901
6.912944    +0.22740  +0.23349    0.099901
7.012845    +0.22077  +0.22740    0.099901
7.112747    +0.21397  +0.22077    0.099901
7.212648    +0.20699  +0.21397    0.099901
7.312549    +0.19984  +0.20699    0.099901
7.412450    +0.19252  +0.19984    0.099901
7.512351    +0.18502  +0.19252    0.099901
7.612253    +0.17735  +0.18502    0.099901
7.712154    +0.16950  +0.17735    0.099901
7.812055    +0.16148  +0.16950    0.099901
7.911956    +0.15329  +0.16148    0.099901
8.011857    +0.14493  +0.15329    0.099901
8.111758    +0.13844  +0.14493    0.099901
8.211660    +0.13095  +0.13844    0.099901
8.311561    +0.12329  +0.13095    0.099901
8.411462    +0.11558  +0.12329    0.099901
8.511363    +0.10771  +0.11558    0.099901
8.611264    +0.09966  +0.10771    0.099901
8.711166    +0.09144  +0.09966    0.099901
8.811067    +0.08305  +0.09144    0.099901
8.910968    +0.07450  +0.08305    0.099901
9.010869    +0.06577  +0.07450    0.099901
9.110770    +0.05687  +0.06577    0.099901
9.210672    +0.05162  +0.05687    0.099901
9.310573    +0.04360  +0.05162    0.099901
9.410474    +0.03542  +0.04360    0.099901
9.510375    +0.02707  +0.03542    0.099901
9.610276    +0.01855  +0.02707    0.099901
9.710177    +0.00986  +0.01855    0.099901
9.810079    +0.00101  +0.00986    0.099901
9.909980    -0.00801  +0.00101    0.099901
9.840049    -0.00168  -0.00801    0.029970
9.819070    +0.00020  -0.00168    0.008991
Searching for crossing at nll = -25632.3 in the interval 0.0197625, -20
      r      lvl-here  lvl-there   stepping
-0.080336    +0.49437  +0.49447    -0.100099
WARNING: underflow to -1.12328e-07 in pdf_bintH_4m_obsOnly for bin 17, weight 1.19214e-06
[#0] ERROR:Eval -- RooAbsReal::logEvalError(tH_4m) evaluation error, 
 origin       : RooAbsReal::tH_4m[ params=(CMS_eff_lep,CMS_jer,CMS_jes,CMS_tHq_TT1b4m_bin1,CMS_tHq_TT1b4m_bin10,CMS_tHq_TT1b4m_bin11,CMS_tHq_TT1b4m_bin12,CMS_tHq_TT1b4m_bin13,CMS_tHq_TT1b4m_bin14,CMS_tHq_TT1b4m_bin15,CMS_tHq_TT1b4m_bin16,CMS_tHq_TT1b4m_bin17,CMS_tHq_TT1b4m_bin18,CMS_tHq_TT1b4m_bin2,CMS_tHq_TT1b4m_bin3,CMS_tHq_TT2b4m_bin1,CMS_tHq_TT2b4m_bin10,CMS_tHq_TT2b4m_bin11,CMS_tHq_TT2b4m_bin12,CMS_tHq_TT2b4m_bin13,CMS_tHq_TT2b4m_bin14,CMS_tHq_TT2b4m_bin15,CMS_tHq_TT2b4m_bin16,CMS_tHq_TT2b4m_bin17,CMS_tHq_TT2b4m_bin18,CMS_tHq_TT2b4m_bin2,CMS_tHq_TT2b4m_bin3,CMS_tHq_TT2b4m_bin4,CMS_tHq_TT2b4m_bin9,CMS_tHq_TTbb4m_bin1,CMS_tHq_TTbb4m_bin14,CMS_tHq_TTbb4m_bin15,CMS_tHq_TTbb4m_bin16,CMS_tHq_TTbb4m_bin17,CMS_tHq_TTbb4m_bin18,CMS_tHq_TTbb4m_bin2,CMS_tHq_TTcc4m_bin1,CMS_tHq_TTcc4m_bin12,CMS_tHq_TTcc4m_bin13,CMS_tHq_TTcc4m_bin14,CMS_tHq_TTcc4m_bin15,CMS_tHq_TTcc4m_bin16,CMS_tHq_TTcc4m_bin17,CMS_tHq_TTcc4m_bin18,CMS_tHq_TTcc4m_bin2,CMS_tHq_TTlf4m_bin1,CMS_tHq_TTlf4m_bin10,CMS_tHq_TTlf4m_bin11,CMS_tHq_TTlf4m_bin12,CMS_tHq_TTlf4m_bin13,CMS_tHq_TTlf4m_bin14,CMS_tHq_TTlf4m_bin15,CMS_tHq_TTlf4m_bin16,CMS_tHq_TTlf4m_bin17,CMS_tHq_TTlf4m_bin18,CMS_tHq_TTlf4m_bin2,CMS_tHq_TTlf4m_bin3,CMS_tHq_VV4m_bin1,CMS_tHq_VV4m_bin10,CMS_tHq_VV4m_bin11,CMS_tHq_VV4m_bin12,CMS_tHq_VV4m_bin13,CMS_tHq_VV4m_bin14,CMS_tHq_VV4m_bin15,CMS_tHq_VV4m_bin16,CMS_tHq_VV4m_bin17,CMS_tHq_VV4m_bin18,CMS_tHq_VV4m_bin2,CMS_tHq_VV4m_bin3,CMS_tHq_VV4m_bin4,CMS_tHq_VV4m_bin5,CMS_tHq_VV4m_bin6,CMS_tHq_VV4m_bin7,CMS_tHq_VV4m_bin8,CMS_tHq_VV4m_bin9,CMS_tHq_Wj4m_bin1,CMS_tHq_Wj4m_bin10,CMS_tHq_Wj4m_bin11,CMS_tHq_Wj4m_bin12,CMS_tHq_Wj4m_bin13,CMS_tHq_Wj4m_bin14,CMS_tHq_Wj4m_bin15,CMS_tHq_Wj4m_bin16,CMS_tHq_Wj4m_bin17,CMS_tHq_Wj4m_bin18,CMS_tHq_Wj4m_bin2,CMS_tHq_Wj4m_bin3,CMS_tHq_Wj4m_bin4,CMS_tHq_Wj4m_bin5,CMS_tHq_Wj4m_bin6,CMS_tHq_Wj4m_bin7,CMS_tHq_Wj4m_bin8,CMS_tHq_Wj4m_bin9,CMS_tHq_sTop4m_bin1,CMS_tHq_sTop4m_bin10,CMS_tHq_sTop4m_bin11,CMS_tHq_sTop4m_bin12,CMS_tHq_sTop4m_bin13,CMS_tHq_sTop4m_bin14,CMS_tHq_sTop4m_bin15,CMS_tHq_sTop4m_bin16,CMS_tHq_sTop4m_bin17,CMS_tHq_sTop4m_bin18,CMS_tHq_sTop4m_bin2,CMS_tHq_sTop4m_bin3,CMS_tHq_sTop4m_bin4,CMS_tHq_sTop4m_bin5,CMS_tHq_sTop4m_bin6,CMS_tHq_sTop4m_bin7,CMS_tHq_sTop4m_bin8,CMS_tHq_sTop4m_bin9,CMS_tHq_tHW4m_bin1,CMS_tHq_tHW4m_bin10,CMS_tHq_tHW4m_bin11,CMS_tHq_tHW4m_bin12,CMS_tHq_tHW4m_bin13,CMS_tHq_tHW4m_bin14,CMS_tHq_tHW4m_bin15,CMS_tHq_tHW4m_bin16,CMS_tHq_tHW4m_bin17,CMS_tHq_tHW4m_bin18,CMS_tHq_tHW4m_bin2,CMS_tHq_tHW4m_bin3,CMS_tHq_tHW4m_bin4,CMS_tHq_tHW4m_bin5,CMS_tHq_tHq4m_bin1,CMS_tHq_tHq4m_bin15,CMS_tHq_tHq4m_bin16,CMS_tHq_tHq4m_bin17,CMS_tHq_tHq4m_bin18,CMS_tHq_tHq4m_bin2,CMS_tHq_tHq4m_bin3,CMS_tHq_tHq4m_bin4,CMS_tHq_tHq4m_bin5,CMS_tHq_tHq4m_bin6,CMS_tHq_tt1b,CMS_tHq_tt2b,CMS_tHq_ttH4m_bin1,CMS_tHq_ttH4m_bin14,CMS_tHq_ttH4m_bin15,CMS_tHq_ttH4m_bin16,CMS_tHq_ttH4m_bin17,CMS_tHq_ttH4m_bin18,CMS_tHq_ttH4m_bin2,CMS_tHq_ttW4m_bin1,CMS_tHq_ttW4m_bin10,CMS_tHq_ttW4m_bin11,CMS_tHq_ttW4m_bin12,CMS_tHq_ttW4m_bin13,CMS_tHq_ttW4m_bin14,CMS_tHq_ttW4m_bin15,CMS_tHq_ttW4m_bin16,CMS_tHq_ttW4m_bin17,CMS_tHq_ttW4m_bin18,CMS_tHq_ttW4m_bin2,CMS_tHq_ttW4m_bin3,CMS_tHq_ttW4m_bin4,CMS_tHq_ttW4m_bin5,CMS_tHq_ttW4m_bin6,CMS_tHq_ttW4m_bin7,CMS_tHq_ttW4m_bin8,CMS_tHq_ttW4m_bin9,CMS_tHq_ttbb,CMS_tHq_ttcc,CSVCErr1,CSVCErr2,CSVHF,CSVHFStats1,CSVHFStats2,CSVLF,CSVLFStats1,CSVLFStats2,Q2scale_VV,Q2scale_Wj,Q2scale_tHW,Q2scale_tHq,Q2scale_tt1b,Q2scale_tt2b,Q2scale_ttH,Q2scale_ttW,Q2scale_ttbb,Q2scale_ttcc,Q2scale_ttlf,QCDscale_ST,lumi_13TeV,pdf_gg,pdf_qg,pdf_qqbar,pu,r) ]
 message      : Number of events is negative or error
