>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from observation
Created Branches
Searching for crossing at nll = -20689.4 in the interval 20, 20
      r      lvl-here  lvl-there   stepping
4.417698    +0.43489  +0.43735    0.099887
4.517584    +0.43233  +0.43489    0.099887
4.617471    +0.42967  +0.43233    0.099887
4.717358    +0.42691  +0.42967    0.099887
4.817244    +0.42405  +0.42691    0.099887
4.917131    +0.42110  +0.42405    0.099887
5.017017    +0.41805  +0.42110    0.099887
5.116904    +0.41491  +0.41805    0.099887
5.216790    +0.41166  +0.41491    0.099887
5.316677    +0.40923  +0.41166    0.099887
5.416563    +0.40660  +0.40923    0.099887
5.516450    +0.40388  +0.40660    0.099887
5.616336    +0.40106  +0.40388    0.099887
5.716223    +0.39815  +0.40106    0.099887
5.816110    +0.39514  +0.39815    0.099887
5.915996    +0.39203  +0.39514    0.099887
6.015883    +0.38883  +0.39203    0.099887
6.115769    +0.38553  +0.38883    0.099887
6.215656    +0.38214  +0.38553    0.099887
6.315542    +0.37865  +0.38214    0.099887
6.415429    +0.37507  +0.37865    0.099887
6.515315    +0.37139  +0.37507    0.099887
6.615202    +0.36772  +0.37139    0.099887
6.715089    +0.36452  +0.36772    0.099887
6.814975    +0.36122  +0.36452    0.099887
6.914862    +0.35782  +0.36122    0.099887
7.014748    +0.35433  +0.35782    0.099887
7.114635    +0.35075  +0.35433    0.099887
7.214521    +0.34707  +0.35075    0.099887
7.314408    +0.34330  +0.34707    0.099887
7.414294    +0.33943  +0.34330    0.099887
7.514181    +0.33547  +0.33943    0.099887
7.614067    +0.33142  +0.33547    0.099887
7.713954    +0.32727  +0.33142    0.099887
7.813841    +0.32302  +0.32727    0.099887
7.913727    +0.31869  +0.32302    0.099887
8.013614    +0.31568  +0.31869    0.099887
8.113500    +0.31208  +0.31568    0.099887
8.213387    +0.30839  +0.31208    0.099887
8.313273    +0.30460  +0.30839    0.099887
8.413160    +0.30071  +0.30460    0.099887
8.513046    +0.29674  +0.30071    0.099887
8.612933    +0.29267  +0.29674    0.099887
8.712819    +0.28851  +0.29267    0.099887
8.812706    +0.28426  +0.28851    0.099887
8.912593    +0.27991  +0.28426    0.099887
9.012479    +0.27547  +0.27991    0.099887
9.112366    +0.27094  +0.27547    0.099887
9.212252    +0.26632  +0.27094    0.099887
9.312139    +0.26161  +0.26632    0.099887
9.412025    +0.25680  +0.26161    0.099887
9.511912    +0.25190  +0.25680    0.099887
9.611798    +0.24772  +0.25190    0.099887
9.711685    +0.24346  +0.24772    0.099887
9.811572    +0.23910  +0.24346    0.099887
9.911458    +0.23465  +0.23910    0.099887
10.011345    +0.23012  +0.23465    0.099887
10.111231    +0.22549  +0.23012    0.099887
10.211118    +0.22077  +0.22549    0.099887
10.311004    +0.21595  +0.22077    0.099887
10.410891    +0.21105  +0.21595    0.099887
10.510777    +0.20606  +0.21105    0.099887
10.610664    +0.20097  +0.20606    0.099887
10.710550    +0.19580  +0.20097    0.099887
10.810437    +0.19053  +0.19580    0.099887
10.910324    +0.18517  +0.19053    0.099887
11.010210    +0.17973  +0.18517    0.099887
11.110097    +0.17419  +0.17973    0.099887
11.209983    +0.16884  +0.17419    0.099887
11.309870    +0.16402  +0.16884    0.099887
11.409756    +0.15911  +0.16402    0.099887
11.509643    +0.15411  +0.15911    0.099887
11.609529    +0.14902  +0.15411    0.099887
11.709416    +0.14384  +0.14902    0.099887
11.809303    +0.13857  +0.14384    0.099887
11.909189    +0.13321  +0.13857    0.099887
12.009076    +0.12776  +0.13321    0.099887
12.108962    +0.12222  +0.12776    0.099887
12.208849    +0.11693  +0.12222    0.099887
12.308735    +0.11169  +0.11693    0.099887
12.408622    +0.10636  +0.11169    0.099887
12.508508    +0.10094  +0.10636    0.099887
12.608395    +0.09544  +0.10094    0.099887
12.708281    +0.08984  +0.09544    0.099887
12.808168    +0.08416  +0.08984    0.099887
12.908055    +0.07839  +0.08416    0.099887
13.007941    +0.07253  +0.07839    0.099887
13.107828    +0.06658  +0.07253    0.099887
13.207714    +0.06054  +0.06658    0.099887
13.307601    +0.05614  +0.06054    0.099887
13.407487    +0.05562  +0.05614    0.099887
13.507374    +0.05018  +0.05562    0.099887
13.607260    +0.04465  +0.05018    0.099887
13.707147    +0.03903  +0.04465    0.099887
13.807034    +0.03332  +0.03903    0.099887
13.906920    +0.02753  +0.03332    0.099887
14.006807    +0.02165  +0.02753    0.099887
14.106693    +0.01568  +0.02165    0.099887
14.206580    +0.00962  +0.01568    0.099887
14.306466    +0.00347  +0.00962    0.099887
14.406353    -0.00276  +0.00347    0.099887
14.336432    +0.00161  -0.00276    0.029966
14.366398    -0.00026  +0.00161    0.029966
Searching for crossing at nll = -25253 in the interval 0.0226897, -20
      r      lvl-here  lvl-there   stepping
-0.077424    +0.49442  +0.49447    -0.100113
WARNING: underflow to -1.29638e-06 in pdf_bintH_3m_obsOnly for bin 17, weight 5.222e-06
[#0] ERROR:Eval -- RooAbsReal::logEvalError(tH_3m) evaluation error, 
 origin       : RooAbsReal::tH_3m[ params=(CMS_eff_lep,CMS_jer,CMS_jes,CMS_tHq_TT1b3m_bin1,CMS_tHq_TT1b3m_bin15,CMS_tHq_TT1b3m_bin16,CMS_tHq_TT1b3m_bin17,CMS_tHq_TT1b3m_bin18,CMS_tHq_TT1b3m_bin2,CMS_tHq_TT2b3m_bin1,CMS_tHq_TT2b3m_bin15,CMS_tHq_TT2b3m_bin16,CMS_tHq_TT2b3m_bin17,CMS_tHq_TT2b3m_bin18,CMS_tHq_TT2b3m_bin2,CMS_tHq_TTbb3m_bin1,CMS_tHq_TTbb3m_bin15,CMS_tHq_TTbb3m_bin16,CMS_tHq_TTbb3m_bin17,CMS_tHq_TTbb3m_bin18,CMS_tHq_TTbb3m_bin2,CMS_tHq_TTcc3m_bin1,CMS_tHq_TTcc3m_bin15,CMS_tHq_TTcc3m_bin16,CMS_tHq_TTcc3m_bin17,CMS_tHq_TTcc3m_bin18,CMS_tHq_TTlf3m_bin1,CMS_tHq_TTlf3m_bin16,CMS_tHq_TTlf3m_bin17,CMS_tHq_TTlf3m_bin18,CMS_tHq_VV3m_bin1,CMS_tHq_VV3m_bin10,CMS_tHq_VV3m_bin11,CMS_tHq_VV3m_bin12,CMS_tHq_VV3m_bin13,CMS_tHq_VV3m_bin14,CMS_tHq_VV3m_bin15,CMS_tHq_VV3m_bin16,CMS_tHq_VV3m_bin17,CMS_tHq_VV3m_bin18,CMS_tHq_VV3m_bin2,CMS_tHq_VV3m_bin3,CMS_tHq_VV3m_bin4,CMS_tHq_VV3m_bin5,CMS_tHq_VV3m_bin6,CMS_tHq_VV3m_bin7,CMS_tHq_VV3m_bin8,CMS_tHq_VV3m_bin9,CMS_tHq_Wj3m_bin1,CMS_tHq_Wj3m_bin10,CMS_tHq_Wj3m_bin11,CMS_tHq_Wj3m_bin12,CMS_tHq_Wj3m_bin13,CMS_tHq_Wj3m_bin14,CMS_tHq_Wj3m_bin15,CMS_tHq_Wj3m_bin16,CMS_tHq_Wj3m_bin17,CMS_tHq_Wj3m_bin18,CMS_tHq_Wj3m_bin2,CMS_tHq_Wj3m_bin3,CMS_tHq_Wj3m_bin4,CMS_tHq_Wj3m_bin5,CMS_tHq_Wj3m_bin6,CMS_tHq_Wj3m_bin7,CMS_tHq_Wj3m_bin8,CMS_tHq_Wj3m_bin9,CMS_tHq_sTop3m_bin1,CMS_tHq_sTop3m_bin10,CMS_tHq_sTop3m_bin11,CMS_tHq_sTop3m_bin12,CMS_tHq_sTop3m_bin13,CMS_tHq_sTop3m_bin14,CMS_tHq_sTop3m_bin15,CMS_tHq_sTop3m_bin16,CMS_tHq_sTop3m_bin17,CMS_tHq_sTop3m_bin18,CMS_tHq_sTop3m_bin2,CMS_tHq_sTop3m_bin3,CMS_tHq_sTop3m_bin4,CMS_tHq_sTop3m_bin5,CMS_tHq_sTop3m_bin6,CMS_tHq_sTop3m_bin7,CMS_tHq_sTop3m_bin8,CMS_tHq_sTop3m_bin9,CMS_tHq_tHW3m_bin1,CMS_tHq_tHW3m_bin14,CMS_tHq_tHW3m_bin15,CMS_tHq_tHW3m_bin16,CMS_tHq_tHW3m_bin17,CMS_tHq_tHW3m_bin18,CMS_tHq_tHW3m_bin2,CMS_tHq_tHW3m_bin3,CMS_tHq_tHq3m_bin1,CMS_tHq_tHq3m_bin16,CMS_tHq_tHq3m_bin17,CMS_tHq_tHq3m_bin18,CMS_tHq_tHq3m_bin2,CMS_tHq_tHq3m_bin3,CMS_tHq_tHq3m_bin4,CMS_tHq_tt1b,CMS_tHq_tt2b,CMS_tHq_ttH3m_bin1,CMS_tHq_ttH3m_bin15,CMS_tHq_ttH3m_bin16,CMS_tHq_ttH3m_bin17,CMS_tHq_ttH3m_bin18,CMS_tHq_ttW3m_bin1,CMS_tHq_ttW3m_bin10,CMS_tHq_ttW3m_bin11,CMS_tHq_ttW3m_bin12,CMS_tHq_ttW3m_bin13,CMS_tHq_ttW3m_bin14,CMS_tHq_ttW3m_bin15,CMS_tHq_ttW3m_bin16,CMS_tHq_ttW3m_bin17,CMS_tHq_ttW3m_bin18,CMS_tHq_ttW3m_bin2,CMS_tHq_ttW3m_bin3,CMS_tHq_ttbb,CMS_tHq_ttcc,CSVCErr1,CSVCErr2,CSVHF,CSVHFStats1,CSVHFStats2,CSVLF,CSVLFStats1,CSVLFStats2,Q2scale_VV,Q2scale_Wj,Q2scale_tHW,Q2scale_tHq,Q2scale_tt1b,Q2scale_tt2b,Q2scale_ttH,Q2scale_ttW,Q2scale_ttbb,Q2scale_ttcc,Q2scale_ttlf,QCDscale_ST,lumi_13TeV,pdf_gg,pdf_qg,pdf_qqbar,pu,r) ]
 message      : Number of events is negative or error
 server values: params=(CMS_eff_lep = -0.000767432 +/- 0.373884,CMS_jer = 0.00157358 +/- 0.72047,CMS_jes = -0.00124328 +/- 0.153567,CMS_tHq_TT1b3m_bin1 = -9.1085e-09 +/- 0.745314,CMS_tHq_TT1b3m_bin15 = 6.81832e-05 +/- 0.745292,CMS_tHq_TT1b3m_bin16 = 8.16522e-05 +/- 0.74433,CMS_tHq_TT1b3m_bin17 = 1.20003e-05 +/- 0.74513,CMS_tHq_TT1b3m_bin18 = 0.000168021 +/- 0.731548,CMS_tHq_TT1b3m_bin2 = 1.82299e-05 +/- 0.744749,CMS_tHq_TT2b3m_bin1 = -1.8536e-07 +/- 0.744047,CMS_tHq_TT2b3m_bin15 = 5.95678e-05 +/- 0.745243,CMS_tHq_TT2b3m_bin16 = 5.81037e-05 +/- 0.744731,CMS_tHq_TT2b3m_bin17 = 1.62264e-05 +/- 0.744664,CMS_tHq_TT2b3m_bin18 = 0.000189627 +/- 0.744807,CMS_tHq_TT2b3m_bin2 = 1.01514e-05 +/- 0.744824,CMS_tHq_TTbb3m_bin1 = 5.1849e-07 +/- 0.744995,CMS_tHq_TTbb3m_bin15 = 8.12714e-05 +/- 0.744765,CMS_tHq_TTbb3m_bin16 = 7.11488e-05 +/- 0.745192,CMS_tHq_TTbb3m_bin17 = 1.80082e-05 +/- 0.744626,CMS_tHq_TTbb3m_bin18 = 0.000167324 +/- 0.731544,CMS_tHq_TTbb3m_bin2 = 1.33987e-05 +/- 0.744791,CMS_tHq_TTcc3m_bin1 = 1.10929e-06 +/- 0.744702,CMS_tHq_TTcc3m_bin15 = 8.41264e-05 +/- 0.745263,CMS_tHq_TTcc3m_bin16 = 7.1251e-05 +/- 0.744753,CMS_tHq_TTcc3m_bin17 = 3.10257e-05 +/- 0.744,CMS_tHq_TTcc3m_bin18 = 9.21266e-05 +/- 0.74495,CMS_tHq_TTlf3m_bin1 = 3.30533e-06 +/- 0.742127,CMS_tHq_TTlf3m_bin16 = 0.000113357 +/- 0.744464,CMS_tHq_TTlf3m_bin17 = 2.46134e-05 +/- 0.744356,CMS_tHq_TTlf3m_bin18 = -5.27848e-09 +/- 0.745135,CMS_tHq_VV3m_bin1 = -1.45572e-07 +/- 0.745311,CMS_tHq_VV3m_bin10 = 1.58866e-06 +/- 0.744757,CMS_tHq_VV3m_bin11 = -3.70697e-08 +/- 0.745259,CMS_tHq_VV3m_bin12 = 1.21985e-07 +/- 0.745271,CMS_tHq_VV3m_bin13 = -3.61582e-07 +/- 0.744539,CMS_tHq_VV3m_bin14 = -4.57955e-05 +/- 0.744948,CMS_tHq_VV3m_bin15 = 0.00010827 +/- 0.74467,CMS_tHq_VV3m_bin16 = -4.31385e-06 +/- 0.745762,CMS_tHq_VV3m_bin17 = -5.17313e-06 +/- 0.744974,CMS_tHq_VV3m_bin18 = 0.000337508 +/- 0.744685,CMS_tHq_VV3m_bin2 = -2.67021e-07 +/- 0.744812,CMS_tHq_VV3m_bin3 = 1.31542e-06 +/- 0.744808,CMS_tHq_VV3m_bin4 = 1.23612e-07 +/- 0.744865,CMS_tHq_VV3m_bin5 = 1.90051e-07 +/- 0.745049,CMS_tHq_VV3m_bin6 = -6.57842e-06 +/- 0.744939,CMS_tHq_VV3m_bin7 = -1.32419e-05 +/- 0.744908,CMS_tHq_VV3m_bin8 = -2.64367e-05 +/- 0.744589,CMS_tHq_VV3m_bin9 = -2.9239e-06 +/- 0.744944,CMS_tHq_Wj3m_bin1 = -2.34064e-07 +/- 0.744381,CMS_tHq_Wj3m_bin10 = 0.000188481 +/- 0.724479,CMS_tHq_Wj3m_bin11 = 0.0002034 +/- 0.728884,CMS_tHq_Wj3m_bin12 = 0.000322494 +/- 0.695731,CMS_tHq_Wj3m_bin13 = 0.000692358 +/- 0.711846,CMS_tHq_Wj3m_bin14 = 1.76951e-05 +/- 0.703186,CMS_tHq_Wj3m_bin15 = -1.99747e-06 +/- 0.744733,CMS_tHq_Wj3m_bin16 = -4.28834e-06 +/- 0.745427,CMS_tHq_Wj3m_bin17 = -5.15536e-06 +/- 0.744606,CMS_tHq_Wj3m_bin18 = 0.000333177 +/- 0.744779,CMS_tHq_Wj3m_bin2 = -3.47343e-07 +/- 0.745253,CMS_tHq_Wj3m_bin3 = -1.48284e-07 +/- 0.744954,CMS_tHq_Wj3m_bin4 = 1.20576e-05 +/- 0.737163,CMS_tHq_Wj3m_bin5 = -0.000145684 +/- 0.740914,CMS_tHq_Wj3m_bin6 = -8.95491e-05 +/- 0.739294,CMS_tHq_Wj3m_bin7 = -0.000182203 +/- 0.734677,CMS_tHq_Wj3m_bin8 = -0.000177338 +/- 0.728153,CMS_tHq_Wj3m_bin9 = -3.79586e-09 +/- 0.745657,CMS_tHq_sTop3m_bin1 = -1.8132e-07 +/- 0.744861,CMS_tHq_sTop3m_bin10 = 3.98616e-05 +/- 0.743676,CMS_tHq_sTop3m_bin11 = 4.33475e-05 +/- 0.743771,CMS_tHq_sTop3m_bin12 = -1.13021e-05 +/- 0.744285,CMS_tHq_sTop3m_bin13 = 9.38586e-05 +/- 0.744363,CMS_tHq_sTop3m_bin14 = -9.58404e-05 +/- 0.744256,CMS_tHq_sTop3m_bin15 = 0.000213706 +/- 0.743681,CMS_tHq_sTop3m_bin16 = 2.57604e-05 +/- 0.744837,CMS_tHq_sTop3m_bin17 = 6.86535e-06 +/- 0.744903,CMS_tHq_sTop3m_bin18 = 0.00019607 +/- 0.744754,CMS_tHq_sTop3m_bin2 = 4.63761e-05 +/- 0.74457,CMS_tHq_sTop3m_bin3 = 2.88615e-05 +/- 0.744261,CMS_tHq_sTop3m_bin4 = 3.59017e-05 +/- 0.74407,CMS_tHq_sTop3m_bin5 = -6.89858e-05 +/- 0.744121,CMS_tHq_sTop3m_bin6 = -4.25032e-05 +/- 0.743781,CMS_tHq_sTop3m_bin7 = -5.72379e-05 +/- 0.743936,CMS_tHq_sTop3m_bin8 = -2.01672e-05 +/- 0.743721,CMS_tHq_sTop3m_bin9 = -1.01001e-05 +/- 0.743002,CMS_tHq_tHW3m_bin1 = -1.27249e-07 +/- 0.744905,CMS_tHq_tHW3m_bin14 = 4.95364e-07 +/- 0.745338,CMS_tHq_tHW3m_bin15 = 1.22071e-06 +/- 0.744914,CMS_tHq_tHW3m_bin16 = 6.96979e-07 +/- 0.744947,CMS_tHq_tHW3m_bin17 = 1.58218e-07 +/- 0.744943,CMS_tHq_tHW3m_bin18 = 0.000273633 +/- 0.743048,CMS_tHq_tHW3m_bin2 = 1.56053e-06 +/- 0.745155,CMS_tHq_tHW3m_bin3 = 3.46624e-08 +/- 0.744855,CMS_tHq_tHq3m_bin1 = 1.38972e-07 +/- 0.744948,CMS_tHq_tHq3m_bin16 = 3.70653e-06 +/- 0.744887,CMS_tHq_tHq3m_bin17 = 7.52591e-07 +/- 0.744662,CMS_tHq_tHq3m_bin18 = -0.000573976 +/- 0.745371,CMS_tHq_tHq3m_bin2 = -1.2047e-08 +/- 0.745357,CMS_tHq_tHq3m_bin3 = -1.39069e-07 +/- 0.745801,CMS_tHq_tHq3m_bin4 = -6.96428e-07 +/- 0.74494,CMS_tHq_tt1b = -0.00106289 +/- 0.362408,CMS_tHq_tt2b = -0.000390499 +/- 0.368256,CMS_tHq_ttH3m_bin1 = 1.42522e-08 +/- 0.745341,CMS_tHq_ttH3m_bin15 = 3.83625e-06 +/- 0.744933,CMS_tHq_ttH3m_bin16 = 3.55515e-06 +/- 0.744918,CMS_tHq_ttH3m_bin17 = 3.6086e-07 +/- 0.7449,CMS_tHq_ttH3m_bin18 = 0.000335664 +/- 0.744774,CMS_tHq_ttW3m_bin1 = -2.02671e-07 +/- 0.744478,CMS_tHq_ttW3m_bin10 = 2.69114e-06 +/- 0.744895,CMS_tHq_ttW3m_bin11 = 2.77697e-06 +/- 0.744945,CMS_tHq_ttW3m_bin12 = -4.83766e-07 +/- 0.744914,CMS_tHq_ttW3m_bin13 = 4.9887e-06 +/- 0.744879,CMS_tHq_ttW3m_bin14 = -4.31049e-06 +/- 0.745679,CMS_tHq_ttW3m_bin15 = 6.36872e-06 +/- 0.744948,CMS_tHq_ttW3m_bin16 = -4.40887e-06 +/- 0.745758,CMS_tHq_ttW3m_bin17 = -5.27421e-06 +/- 0.744916,CMS_tHq_ttW3m_bin18 = 0.000336182 +/- 0.744918,CMS_tHq_ttW3m_bin2 = 2.96714e-06 +/- 0.744898,CMS_tHq_ttW3m_bin3 = 2.84189e-06 +/- 0.745136,CMS_tHq_ttbb = -0.00169682 +/- 0.268421,CMS_tHq_ttcc = 0.000902683 +/- 0.170191,CSVCErr1 = -0.000362571 +/- 0.0546795,CSVCErr2 = 0.00013022 +/- 0.373143,CSVHF = -0.000375893 +/- 0.173816,CSVHFStats1 = 6.41147e-05 +/- 0.177272,CSVHFStats2 = -0.00114904 +/- 0.183768,CSVLF = -0.000509999 +/- 0.177033,CSVLFStats1 = -0.0010633 +/- 0.18059,CSVLFStats2 = -0.000403596 +/- 0.733199,Q2scale_VV = 0 +/- 0.741591,Q2scale_Wj = 0.000317047 +/- 0.731759,Q2scale_tHW = -3.71584e-06 +/- 0.744944,Q2scale_tHq = -0.000109435 +/- 0.744943,Q2scale_tt1b = -0.000359783 +/- 0.372736,Q2scale_tt2b = -0.00156462 +/- 0.739877,Q2scale_ttH = -0.00116602 +/- 0.739829,Q2scale_ttW = 5.44528e-05 +/- 0.741714,Q2scale_ttbb = -0.00103623 +/- 0.349401,Q2scale_ttcc = -0.000860049 +/- 0.359635,Q2scale_ttlf = 7.42611e-05 +/- 0.158,QCDscale_ST = -9.81291e-05 +/- 0.742788,lumi_13TeV = -0.000446195 +/- 0.369001,pdf_gg = -0.000127667 +/- 0.367839,pdf_qg = -7.62757e-05 +/- 0.742115,pdf_qqbar = -9.12087e-05 +/- 0.744407,pu = -0.000476969 +/- 0.732742,r = -0.177537 +/- 14.7197)
WARNING: underflow to -1.57976e-07 in pdf_bintH_4m_obsOnly for bin 17, weight 1.19214e-06
[#0] ERROR:Eval -- RooAbsReal::logEvalError(tH_4m) evaluation error, 
