>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from observation
Created Branches
Searching for crossing at nll = -20897.6 in the interval -19.9953, 20
      r      lvl-here  lvl-there   stepping
-19.998623    +0.49448  +0.49448    -0.000023
-19.998647    +0.49448  +0.49448    -0.000023
-19.998670    +0.49448  +0.49448    -0.000023
-19.998693    +0.49448  +0.49448    -0.000023
-19.998717    +0.49448  +0.49448    -0.000023
-19.998740    +0.49448  +0.49448    -0.000023
-19.998763    +0.49448  +0.49448    -0.000023
-19.998787    +0.49448  +0.49448    -0.000023
-19.998810    +0.49448  +0.49448    -0.000023
-19.998833    +0.49448  +0.49448    -0.000023
-19.998857    +0.49448  +0.49448    -0.000023
-19.998880    +0.49448  +0.49448    -0.000023
-19.998903    +0.49448  +0.49448    -0.000023
-19.998927    +0.49448  +0.49448    -0.000023
-19.998950    +0.49448  +0.49448    -0.000023
-19.998973    +0.49448  +0.49448    -0.000023
-19.998997    +0.49448  +0.49448    -0.000023
-19.999020    +0.49448  +0.49448    -0.000023
-19.999043    +0.49448  +0.49448    -0.000023
-19.999067    +0.49448  +0.49448    -0.000023
-19.999090    +0.49448  +0.49448    -0.000023
-19.999113    +0.49448  +0.49448    -0.000023
-19.999137    +0.49448  +0.49448    -0.000023
-19.999160    +0.49448  +0.49448    -0.000023
-19.999183    +0.49448  +0.49448    -0.000023
-19.999207    +0.49448  +0.49448    -0.000023
-19.999230    +0.49448  +0.49448    -0.000023
-19.999253    +0.49448  +0.49448    -0.000023
-19.999277    +0.49448  +0.49448    -0.000023
-19.999300    +0.49448  +0.49448    -0.000023
-19.999323    +0.49448  +0.49448    -0.000023
-19.999347    +0.49448  +0.49448    -0.000023
-19.999370    +0.49448  +0.49448    -0.000023
-19.999393    +0.49448  +0.49448    -0.000023
-19.999417    +0.49448  +0.49448    -0.000023
-19.999440    +0.49448  +0.49448    -0.000023
-19.999463    +0.49448  +0.49448    -0.000023
-19.999487    +0.49448  +0.49448    -0.000023
-19.999510    +0.49448  +0.49448    -0.000023
-19.999533    +0.49448  +0.49448    -0.000023
-19.999557    +0.49448  +0.49448    -0.000023
-19.999580    +0.49448  +0.49448    -0.000023
-19.999603    +0.49448  +0.49448    -0.000023
-19.999627    +0.49448  +0.49448    -0.000023
-19.999650    +0.49448  +0.49448    -0.000023
-19.999673    +0.49448  +0.49448    -0.000023
-19.999697    +0.49448  +0.49448    -0.000023
-19.999720    +0.49448  +0.49448    -0.000023
-19.999743    +0.49448  +0.49448    -0.000023
-19.999767    +0.49448  +0.49448    -0.000023
-19.999790    +0.49448  +0.49448    -0.000023
-19.999813    +0.49448  +0.49448    -0.000023
-19.999837    +0.49448  +0.49448    -0.000023
-19.999860    +0.49448  +0.49448    -0.000023
-19.999883    +0.49448  +0.49448    -0.000023
-19.999907    +0.49448  +0.49448    -0.000023
-19.999930    +0.49448  +0.49448    -0.000023
-19.999953    +0.49448  +0.49448    -0.000023
-19.999977    +0.49448  +0.49448    -0.000023
-20.000000    +0.49448  +0.49448    -0.000023
-20.000000    +0.49448  +0.49448    -0.000000
Error: closed range without finding crossing.

 --- MaxLikelihoodFit ---
Best fit r: -19.9953  -0.0046671/+22.6753  (68% CL)
nll S+B -> -64.3226  nll B -> -64.0783
Done in 4.65 min (cpu), 4.67 min (real)
>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from expected outcome
Created Branches
Searching for crossing at nll = -25503.1 in the interval 0.180262, 20
      r      lvl-here  lvl-there   stepping
0.279361    +0.49443  +0.49447    0.099099
0.378460    +0.49434  +0.49443    0.099099
0.477558    +0.49420  +0.49434    0.099099
0.576657    +0.49400  +0.49420    0.099099
0.675756    +0.49376  +0.49400    0.099099
0.774855    +0.49346  +0.49376    0.099099
0.873953    +0.49311  +0.49346    0.099099
0.973052    +0.49271  +0.49311    0.099099
1.072151    +0.49233  +0.49271    0.099099
1.171249    +0.49201  +0.49233    0.099099
1.270348    +0.49164  +0.49201    0.099099
1.369447    +0.49123  +0.49164    0.099099
1.468545    +0.49076  +0.49123    0.099099
1.567644    +0.49024  +0.49076    0.099099
1.666743    +0.48966  +0.49024    0.099099
1.765841    +0.48904  +0.48966    0.099099
1.864940    +0.48837  +0.48904    0.099099
1.964039    +0.48765  +0.48837    0.099099
2.063137    +0.48688  +0.48765    0.099099
2.162236    +0.48605  +0.48688    0.099099
2.261335    +0.48518  +0.48605    0.099099
2.360433    +0.48444  +0.48518    0.099099
2.459532    +0.48380  +0.48444    0.099099
2.558631    +0.48310  +0.48380    0.099099
2.657730    +0.48235  +0.48310    0.099099
2.756828    +0.48156  +0.48235    0.099099
2.855927    +0.48071  +0.48156    0.099099
2.955026    +0.47982  +0.48071    0.099099
3.054124    +0.47887  +0.47982    0.099099
3.153223    +0.47788  +0.47887    0.099099
3.252322    +0.47684  +0.47788    0.099099
3.351420    +0.47574  +0.47684    0.099099
3.450519    +0.47460  +0.47574    0.099099
3.549618    +0.47340  +0.47460    0.099099
3.648716    +0.47216  +0.47340    0.099099
3.747815    +0.47087  +0.47216    0.099099
3.846914    +0.46953  +0.47087    0.099099
3.946012    +0.46813  +0.46953    0.099099
4.045111    +0.46821  +0.46813    0.099099
4.144210    +0.46719  +0.46821    0.099099
4.243309    +0.46612  +0.46719    0.099099
4.342407    +0.46500  +0.46612    0.099099
4.441506    +0.46383  +0.46500    0.099099
4.540605    +0.46262  +0.46383    0.099099
4.639703    +0.46135  +0.46262    0.099099
4.738802    +0.46004  +0.46135    0.099099
4.837901    +0.45867  +0.46004    0.099099
4.936999    +0.45726  +0.45867    0.099099
5.036098    +0.45580  +0.45726    0.099099
5.135197    +0.45429  +0.45580    0.099099
5.234295    +0.45273  +0.45429    0.099099
5.333394    +0.45112  +0.45273    0.099099
5.432493    +0.44946  +0.45112    0.099099
5.531591    +0.44775  +0.44946    0.099099
5.630690    +0.44600  +0.44775    0.099099
5.729789    +0.44420  +0.44600    0.099099
5.828887    +0.44234  +0.44420    0.099099
5.927986    +0.44116  +0.44234    0.099099
6.027085    +0.43974  +0.44116    0.099099
6.126184    +0.43826  +0.43974    0.099099
6.225282    +0.43674  +0.43826    0.099099
6.324381    +0.43517  +0.43674    0.099099
6.423480    +0.43355  +0.43517    0.099099
6.522578    +0.43188  +0.43355    0.099099
6.621677    +0.43017  +0.43188    0.099099
6.720776    +0.42840  +0.43017    0.099099
6.819874    +0.42659  +0.42840    0.099099
6.918973    +0.42473  +0.42659    0.099099
7.018072    +0.42282  +0.42473    0.099099
7.117170    +0.42087  +0.42282    0.099099
7.216269    +0.41886  +0.42087    0.099099
7.315368    +0.41681  +0.41886    0.099099
7.414466    +0.41471  +0.41681    0.099099
7.513565    +0.41256  +0.41471    0.099099
7.612664    +0.41037  +0.41256    0.099099
7.711763    +0.40812  +0.41037    0.099099
7.810861    +0.40583  +0.40812    0.099099
7.909960    +0.40349  +0.40583    0.099099
8.009059    +0.40111  +0.40349    0.099099
8.108157    +0.39867  +0.40111    0.099099
8.207256    +0.39619  +0.39867    0.099099
8.306355    +0.39425  +0.39619    0.099099
8.405453    +0.39227  +0.39425    0.099099
8.504552    +0.39024  +0.39227    0.099099
8.603651    +0.38816  +0.39024    0.099099
8.702749    +0.38603  +0.38816    0.099099
8.801848    +0.38386  +0.38603    0.099099
8.900947    +0.38164  +0.38386    0.099099
9.000045    +0.37937  +0.38164    0.099099
9.099144    +0.37706  +0.37937    0.099099
9.198243    +0.37469  +0.37706    0.099099
9.297341    +0.37228  +0.37469    0.099099
9.396440    +0.36983  +0.37228    0.099099
9.495539    +0.36732  +0.36983    0.099099
9.594638    +0.36477  +0.36732    0.099099
9.693736    +0.36217  +0.36477    0.099099
9.792835    +0.35953  +0.36217    0.099099
9.891934    +0.35684  +0.35953    0.099099
9.991032    +0.35410  +0.35684    0.099099
10.090131    +0.35131  +0.35410    0.099099
10.189230    +0.34848  +0.35131    0.099099
10.288328    +0.34560  +0.34848    0.099099
10.387427    +0.34268  +0.34560    0.099099
10.486526    +0.33970  +0.34268    0.099099
10.585624    +0.33668  +0.33970    0.099099
10.684723    +0.33586  +0.33668    0.099099
10.783822    +0.33334  +0.33586    0.099099
10.882920    +0.33078  +0.33334    0.099099
10.982019    +0.32818  +0.33078    0.099099
11.081118    +0.32553  +0.32818    0.099099
11.180217    +0.32283  +0.32553    0.099099
11.279315    +0.32008  +0.32283    0.099099
11.378414    +0.31729  +0.32008    0.099099
11.477513    +0.31445  +0.31729    0.099099
11.576611    +0.31157  +0.31445    0.099099
11.675710    +0.30864  +0.31157    0.099099
11.774809    +0.30566  +0.30864    0.099099
11.873907    +0.30263  +0.30566    0.099099
11.973006    +0.29957  +0.30263    0.099099
12.072105    +0.29645  +0.29957    0.099099
12.171203    +0.29329  +0.29645    0.099099
12.270302    +0.29008  +0.29329    0.099099
12.369401    +0.28683  +0.29008    0.099099
12.468499    +0.28353  +0.28683    0.099099
12.567598    +0.28039  +0.28353    0.099099
12.666697    +0.27756  +0.28039    0.099099
12.765795    +0.27468  +0.27756    0.099099
12.864894    +0.27175  +0.27468    0.099099
12.963993    +0.26878  +0.27175    0.099099
13.063092    +0.26576  +0.26878    0.099099
13.162190    +0.26270  +0.26576    0.099099
13.261289    +0.25959  +0.26270    0.099099
13.360388    +0.25644  +0.25959    0.099099
13.459486    +0.25324  +0.25644    0.099099
13.558585    +0.24999  +0.25324    0.099099
13.657684    +0.24670  +0.24999    0.099099
13.756782    +0.24337  +0.24670    0.099099
13.855881    +0.23998  +0.24337    0.099099
13.954980    +0.23656  +0.23998    0.099099
14.054078    +0.23308  +0.23656    0.099099
14.153177    +0.23075  +0.23308    0.099099
14.252276    +0.22766  +0.23075    0.099099
14.351374    +0.22452  +0.22766    0.099099
14.450473    +0.22134  +0.22452    0.099099
14.549572    +0.21811  +0.22134    0.099099
14.648671    +0.21484  +0.21811    0.099099
14.747769    +0.21152  +0.21484    0.099099
14.846868    +0.20816  +0.21152    0.099099
14.945967    +0.20475  +0.20816    0.099099
15.045065    +0.20130  +0.20475    0.099099
15.144164    +0.19780  +0.20130    0.099099
15.243263    +0.19426  +0.19780    0.099099
15.342361    +0.19067  +0.19426    0.099099
15.441460    +0.18704  +0.19067    0.099099
15.540559    +0.18336  +0.18704    0.099099
15.639657    +0.17964  +0.18336    0.099099
15.738756    +0.17587  +0.17964    0.099099
15.837855    +0.17206  +0.17587    0.099099
15.936953    +0.16820  +0.17206    0.099099
16.036052    +0.16463  +0.16820    0.099099
16.135151    +0.16131  +0.16463    0.099099
16.234249    +0.15794  +0.16131    0.099099
16.333348    +0.15452  +0.15794    0.099099
16.432447    +0.15106  +0.15452    0.099099
16.531546    +0.14756  +0.15106    0.099099
16.630644    +0.14401  +0.14756    0.099099
16.729743    +0.14042  +0.14401    0.099099
16.828842    +0.13678  +0.14042    0.099099
16.927940    +0.13310  +0.13678    0.099099
17.027039    +0.12937  +0.13310    0.099099
17.126138    +0.12560  +0.12937    0.099099
17.225236    +0.12179  +0.12560    0.099099
17.324335    +0.11793  +0.12179    0.099099
17.423434    +0.11402  +0.11793    0.099099
17.522532    +0.11007  +0.11402    0.099099
17.621631    +0.10608  +0.11007    0.099099
17.720730    +0.10205  +0.10608    0.099099
17.819828    +0.09796  +0.10205    0.099099
17.918927    +0.09384  +0.09796    0.099099
18.018026    +0.08967  +0.09384    0.099099
18.117125    +0.08546  +0.08967    0.099099
18.216223    +0.08120  +0.08546    0.099099
18.315322    +0.07693  +0.08120    0.099099
18.414421    +0.07310  +0.07693    0.099099
18.513519    +0.06922  +0.07310    0.099099
18.612618    +0.06530  +0.06922    0.099099
18.711717    +0.06133  +0.06530    0.099099
18.810815    +0.05732  +0.06133    0.099099
18.909914    +0.05327  +0.05732    0.099099
19.009013    +0.04917  +0.05327    0.099099
19.108111    +0.04503  +0.04917    0.099099
19.207210    +0.04084  +0.04503    0.099099
19.306309    +0.03661  +0.04084    0.099099
19.405407    +0.03234  +0.03661    0.099099
19.504506    +0.02889  +0.03234    0.099099
19.603605    +0.02998  +0.02889    0.099099
19.702703    +0.02616  +0.02998    0.099099
19.801802    +0.02231  +0.02616    0.099099
19.900901    +0.01841  +0.02231    0.099099
20.000000    +0.01447  +0.01841    0.099099
20.000000    +0.01447  +0.01447    0.000000
Error: closed range without finding crossing.
Searching for crossing at nll = -25503.1 in the interval 0.180262, -20
      r      lvl-here  lvl-there   stepping
0.079361    +0.49446  +0.49447    -0.100901
-0.021540    +0.49440  +0.49446    -0.100901
-0.122442    +0.49428  +0.49440    -0.100901
-0.223343    +0.49411  +0.49428    -0.100901
-0.324244    +0.49388  +0.49411    -0.100901
-0.425145    +0.49361  +0.49388    -0.100901
-0.526047    +0.49328  +0.49361    -0.100901
-0.626948    +0.49289  +0.49328    -0.100901
-0.727849    +0.49245  +0.49289    -0.100901
-0.828751    +0.49234  +0.49245    -0.100901
-0.929652    +0.49201  +0.49234    -0.100901
-1.030553    +0.49163  +0.49201    -0.100901
-1.131455    +0.49120  +0.49163    -0.100901
-1.232356    +0.49072  +0.49120    -0.100901
-1.333257    +0.49018  +0.49072    -0.100901
-1.434159    +0.48959  +0.49018    -0.100901
-1.535060    +0.48894  +0.48959    -0.100901
-1.635961    +0.48824  +0.48894    -0.100901
-1.736862    +0.48748  +0.48824    -0.100901
-1.837764    +0.48667  +0.48748    -0.100901
-1.938665    +0.48581  +0.48667    -0.100901
-2.039566    +0.48489  +0.48581    -0.100901
-2.140468    +0.48400  +0.48489    -0.100901
-2.241369    +0.48331  +0.48400    -0.100901
-2.342270    +0.48257  +0.48331    -0.100901
-2.443172    +0.48178  +0.48257    -0.100901
-2.544073    +0.48092  +0.48178    -0.100901
-2.644974    +0.48002  +0.48092    -0.100901
-2.745876    +0.47906  +0.48002    -0.100901
-2.846777    +0.47804  +0.47906    -0.100901
-2.947678    +0.47697  +0.47804    -0.100901
-3.048580    +0.47584  +0.47697    -0.100901
-3.149481    +0.47466  +0.47584    -0.100901
-3.250382    +0.47343  +0.47466    -0.100901
-3.351283    +0.47214  +0.47343    -0.100901
-3.452185    +0.47079  +0.47214    -0.100901
-3.553086    +0.46955  +0.47079    -0.100901
-3.653987    +0.46840  +0.46955    -0.100901
-3.754889    +0.46721  +0.46840    -0.100901
-3.855790    +0.46595  +0.46721    -0.100901
-3.956691    +0.46464  +0.46595    -0.100901
-4.057593    +0.46328  +0.46464    -0.100901
-4.158494    +0.46186  +0.46328    -0.100901
-4.259395    +0.46039  +0.46186    -0.100901
-4.360297    +0.45886  +0.46039    -0.100901
-4.461198    +0.45727  +0.45886    -0.100901
-4.562099    +0.45563  +0.45727    -0.100901
-4.663000    +0.45393  +0.45563    -0.100901
-4.763902    +0.45218  +0.45393    -0.100901
-4.864803    +0.45037  +0.45218    -0.100901
-4.965704    +0.44977  +0.45037    -0.100901
-5.066606    +0.44844  +0.44977    -0.100901
-5.167507    +0.44704  +0.44844    -0.100901
-5.268408    +0.44559  +0.44704    -0.100901
-5.369310    +0.44409  +0.44559    -0.100901
-5.470211    +0.44253  +0.44409    -0.100901
-5.571112    +0.44091  +0.44253    -0.100901
-5.672014    +0.43923  +0.44091    -0.100901
-5.772915    +0.43750  +0.43923    -0.100901
-5.873816    +0.43619  +0.43750    -0.100901
-5.974718    +0.43498  +0.43619    -0.100901
-6.075619    +0.43371  +0.43498    -0.100901
