>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from observation
Created Branches
Searching for crossing at nll = -20907.3 in the interval 2.69711, 20
      r      lvl-here  lvl-there   stepping
-0.480486    +0.20910  +0.22909    -0.113486
-0.593972    +0.18684  +0.20910    -0.113486
-0.707457    +0.16402  +0.18684    -0.113486
-0.820943    +0.14208  +0.16402    -0.113486
-0.934428    +0.12728  +0.14208    -0.113486
-1.047914    +0.10365  +0.12728    -0.113486
-1.161399    +0.07771  +0.10365    -0.113486
-1.274885    +0.05858  +0.07771    -0.113486
-1.388371    +0.03263  +0.05858    -0.113486
-1.501856    +0.00768  +0.03263    -0.113486
-1.615342    -0.01484  +0.00768    -0.113486
-1.535902    +0.00117  -0.01484    -0.034046
-1.569947    -0.00555  +0.00117    -0.034046
-1.546115    -0.00082  -0.00555    -0.010214
-1.538966    +0.00058  -0.00082    -0.003064
-1.542030    -0.00002  +0.00058    -0.003064

 --- MaxLikelihoodFit ---
Best fit r: 2.69711  -4.23916/+4.71815  (68% CL)
nll S+B -> -60.6989  nll B -> -61.7406
Done in 2.27 min (cpu), 2.28 min (real)
>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from expected outcome
Created Branches
Searching for crossing at nll = -25469.6 in the interval 0.00779184, 20
      r      lvl-here  lvl-there   stepping
0.107753    +0.49365  +0.49447    0.099961
0.207714    +0.49192  +0.49365    0.099961
0.307675    +0.48892  +0.49192    0.099961
0.407636    +0.48427  +0.48892    0.099961
0.507597    +0.48111  +0.48427    0.099961
0.607558    +0.47597  +0.48111    0.099961
0.707519    +0.46922  +0.47597    0.099961
0.807480    +0.46284  +0.46922    0.099961
0.907441    +0.45617  +0.46284    0.099961
1.007402    +0.44792  +0.45617    0.099961
1.107363    +0.43809  +0.44792    0.099961
1.207324    +0.42668  +0.43809    0.099961
1.307285    +0.41748  +0.42668    0.099961
1.407246    +0.40638  +0.41748    0.099961
1.507207    +0.39374  +0.40638    0.099961
1.607168    +0.37954  +0.39374    0.099961
1.707129    +0.36707  +0.37954    0.099961
1.807091    +0.35369  +0.36707    0.099961
1.907052    +0.33879  +0.35369    0.099961
2.007013    +0.32236  +0.33879    0.099961
2.106974    +0.30466  +0.32236    0.099961
2.206935    +0.28873  +0.30466    0.099961
2.306896    +0.27130  +0.28873    0.099961
2.406857    +0.25238  +0.27130    0.099961
2.506818    +0.23361  +0.25238    0.099961
2.606779    +0.21496  +0.23361    0.099961
2.706740    +0.19484  +0.21496    0.099961
2.806701    +0.17576  +0.19484    0.099961
2.906662    +0.16716  +0.17576    0.099961
3.006623    +0.14770  +0.16716    0.099961
3.106584    +0.12679  +0.14770    0.099961
3.206545    +0.10442  +0.12679    0.099961
3.306506    +0.08061  +0.10442    0.099961
3.406467    +0.06096  +0.08061    0.099961
3.506428    +0.03836  +0.06096    0.099961
3.606389    +0.01432  +0.03836    0.099961
3.706350    -0.01114  +0.01432    0.099961
3.636378    +0.00683  -0.01114    0.029988
3.666366    -0.00079  +0.00683    0.029988
3.645374    +0.00456  -0.00079    0.008996
3.654371    +0.00228  +0.00456    0.008996
3.663367    -0.00002  +0.00228    0.008996
Searching for crossing at nll = -25469.6 in the interval 0.00779184, -20
      r      lvl-here  lvl-there   stepping
-0.092247    +0.49363  +0.49447    -0.100039
-0.192286    +0.49167  +0.49363    -0.100039
-0.292325    +0.48843  +0.49167    -0.100039
-0.392364    +0.48526  +0.48843    -0.100039
-0.492403    +0.48100  +0.48526    -0.100039
-0.592442    +0.47555  +0.48100    -0.100039
-0.692481    +0.47037  +0.47555    -0.100039
-0.792520    +0.46370  +0.47037    -0.100039
-0.892559    +0.45529  +0.46370    -0.100039
-0.992598    +0.44700  +0.45529    -0.100039
-1.092637    +0.43791  +0.44700    -0.100039
-1.192676    +0.42705  +0.43791    -0.100039
-1.292715    +0.41466  +0.42705    -0.100039
-1.392754    +0.40226  +0.41466    -0.100039
-1.492793    +0.38807  +0.40226    -0.100039
-1.592831    +0.37498  +0.38807    -0.100039
-1.692870    +0.36091  +0.37498    -0.100039
-1.792909    +0.34501  +0.36091    -0.100039
-1.892948    +0.32728  +0.34501    -0.100039
-1.992987    +0.30816  +0.32728    -0.100039
-2.093026    +0.29652  +0.30816    -0.100039
-2.193065    +0.28305  +0.29652    -0.100039
-2.293104    +0.26771  +0.28305    -0.100039
-2.393143    +0.25050  +0.26771    -0.100039
-2.493182    +0.23141  +0.25050    -0.100039
-2.593221    +0.21040  +0.23141    -0.100039
-2.693260    +0.18747  +0.21040    -0.100039
-2.793299    +0.16482  +0.18747    -0.100039
-2.893338    +0.15529  +0.16482    -0.100039
-2.993377    +0.17528  +0.15529    -0.100039
-3.093416    +0.15528  +0.17528    -0.100039
-3.193455    +0.13332  +0.15528    -0.100039
-3.293494    +0.10939  +0.13332    -0.100039
-3.393533    +0.08345  +0.10939    -0.100039
-3.493572    +0.06314  +0.08345    -0.100039
-3.593611    +0.04385  +0.06314    -0.100039
-3.693650    +0.02253  +0.04385    -0.100039
-3.793689    -0.00087  +0.02253    -0.100039
-3.723661    +0.01572  -0.00087    -0.030012
-3.753673    +0.00874  +0.01572    -0.030012
-3.783685    +0.00156  +0.00874    -0.030012
-3.813696    -0.00581  +0.00156    -0.030012
-3.792688    -0.00063  -0.00581    -0.009004
-3.786386    +0.00090  -0.00063    -0.002701
-3.789087    +0.00025  +0.00090    -0.002701

 --- MaxLikelihoodFit ---
Best fit r: 0.00779184  -3.79654/+3.65556  (68% CL)
nll S+B -> 0.898104  nll B -> 0
Done in 1.89 min (cpu), 1.90 min (real)
